track_id,name,artist,year,genre_grouped,energy,valence,mood,total_plays,popularity_norm,tempo_class
TRACUCI128F930258D,Only You Can Make You Happy,Au Revoir Simone,2009,Rock,0.506,0.218,0.362,413,7.823555152275176e-4,Fast
TRACUJD128F427314E,"1, 2, 3, 4",Plain White T's,2008,Rock,0.55,0.56,0.555,15,2.8414849221338415e-5,Medium
TRACULD128F935A67B,Before the Æons Came,Behemoth,2004,Metal,0.958,0.132,0.5449999999999999,37,7.008996141263475e-5,Fast
TRACVBA128F146367A,If I Were A Carpenter,Johnny Cash,2011,Rock,0.629,0.726,0.6775,394,7.463633728804891e-4,Medium
TRACVBT128F92F8BE2,Seaside,The Kooks,2006,Rock,0.41,0.324,0.367,29,5.493537516125427e-5,Fast
TRACVFS128F424CF67,We Cry As One,The Old Dead Tree,2003,Metal,0.865,0.214,0.5395,5,9.471616407112804e-6,Fast
TRACVLU128F422B2F9,Through These Eyes,Quantic,2001,Rock,0.933,0.325,0.629,36,6.81956381312122e-5,Fast
TRACVNF128F93231EB,Naval Xixon,Ska-P,2000,Reggae,0.843,0.748,0.7955,10,1.894323281422561e-5,Medium
TRACVQP128F9321509,Heat,Apocalyptica,2003,Metal,0.782,0.407,0.5945,36,6.81956381312122e-5,Fast
TRACVYB128F932A9DB,Ah Ndiya,Oumou Sangare,1990,World,0.345,0.814,0.5794999999999999,198,3.7507600972166706e-4,Medium
TRACWHF128F14557BB,Enjoy The Wait,Morcheeba,1996,Electronic,0.119,0.203,0.161,808,0.0015306132113894293,Medium
TRACWIK128F931EB13,Backwards,Rascal Flatts,2009,country,0.763,0.326,0.5445,5,9.471616407112804e-6,Fast
TRACXLE128F42AD932,The Songless Bird,My Dying Bride,1993,Metal,0.794,0.0804,0.43720000000000003,41,7.7667254538325e-5,Medium
TRACYHD128F934B488,Within,Daft Punk,2014,Electronic,0.312,0.064,0.188,2,3.788646562845122e-6,Medium
TRACYYN12903CDEBF9,Forget Me,Sally Dige,2013,Rock,0.668,0.154,0.41100000000000003,71,1.3449695298100185e-4,Fast
TRACZSS128F424E1D9,Emily Kane,Art Brut,2005,Rock,0.973,0.451,0.712,398,7.539406660061793e-4,Fast
TRADAUB128F425AD69,Let's Dance,David Bowie,2012,Rock,0.714,0.763,0.7384999999999999,15,2.8414849221338415e-5,Medium
TRADBFO128E0787EFB,Cordelia,The Tragically Hip,1991,Rock,0.619,0.348,0.4835,3,5.682969844267683e-6,Medium
TRADBUM128F427A580,Dio,Tenacious D,2001,Rock,0.822,0.345,0.5834999999999999,85,1.610174789209177e-4,Medium
TRADCBE128F9301D6C,Pilot Can at the Queer of God,The Flaming Lips,1993,Rock,0.883,0.699,0.7909999999999999,84,1.5912315563949514e-4,Fast
TRADCIF128F9338278,City of Delusion,Muse,2007,Rock,0.915,0.309,0.612,5894,0.011165141420704575,Medium
TRADDCI128F42B2621,Love Gun,Kiss,2004,country,0.884,0.748,0.8160000000000001,43,8.145590110117012e-5,Fast
TRADEBC128F14721FA,Get Big,Okkervil River,2005,Rock,0.342,0.26,0.30100000000000005,412,7.804611919460952e-4,Medium
TRADEOV128F9330E3B,Happiness: We're All In It Together,This Will Destroy You,2006,Rock,0.663,0.0811,0.37205,355,6.724847649050091e-4,Fast
TRADESF128F4214D8E,Mama Kin,Aerosmith,2002,Rock,0.903,0.871,0.887,2770,0.005247275489540494,Fast
TRADFBP12903CDBF79,The Simple Life,The Juan Maclean,2009,Electronic,0.958,0.965,0.9615,42,7.956157781974757e-5,Fast
TRADFMV128F145832D,Ain't She Sweet,The Beatles,2000,Rock,0.596,0.747,0.6715,3,5.682969844267683e-6,Medium
TRADFXD128F424694C,Misty Mountains,Richard Armitage,2012,Rock,0.0144,0.247,0.1307,65,1.2313101329246648e-4,Medium
TRADGJI128F425A744,Dustbowl,Horse Feathers,2006,Folk,0.391,0.543,0.467,1125,0.002131113691600381,Medium
TRADGKR12903CDDB34,Joseph,Tricky,2008,Rock,0.341,0.108,0.2245,33,6.251266828694451e-5,Medium
TRADGRL128F425FFD3,Free Love,Cage the Elephant,2009,Pop,0.962,0.292,0.627,4,7.577293125690244e-6,Fast
TRADGUA128F423977E,Hold It Up,The Rocket Summer,2007,Rock,0.951,0.524,0.7375,84,1.5912315563949514e-4,Fast
TRADGXI128F92EF28F,The Fallen...,Set Your Goals,2009,other,0.998,0.227,0.6125,392,7.425747263176439e-4,Fast
TRADIJB128E078A9B7,Love In The First Degree,Bananarama,2012,Pop,0.891,0.541,0.716,1385,0.002623637744770247,Medium
TRADJAG128F93051C2,Kindred Spirit,Deuter,2007,other,0.0955,0.0392,0.06735,115,2.178471773635945e-4,Slow
TRADJEA128F9322AA5,Crawling,Linkin Park,2000,Metal,0.702,0.299,0.5005,3,5.682969844267683e-6,Medium
TRADJPT128F421A06C,Days Away,Mad Caddies,2001,Reggae,0.819,0.707,0.7629999999999999,197,3.7318168644024453e-4,Fast
TRADKAX128E0786B92,Romantic Rights,Death from Above 1979,2005,Rock,0.961,0.458,0.7095,3192,0.006046679914300815,Fast
TRADKEU12903CF1540,Left To Starve,Eyehategod,1992,Metal,0.575,0.113,0.344,83,1.5722883235807256e-4,Fast
TRADKLA128F93101FC,Home,Three Days Grace,2003,Electronic,0.847,0.606,0.7264999999999999,121,2.2921311705212987e-4,Fast
TRADKSR128F92F4687,Leonora,Emma Shapplin,2002,other,0.525,0.136,0.3305,22,4.167511219129634e-5,Slow
TRADLBW12903CBB9C8,No Angel,Beyoncé,2014,Electronic,0.466,0.512,0.489,64,1.2123669001104391e-4,Medium
TRADMNQ128F14632D8,P.U.S.A.,Mando Diao,2003,Rock,0.784,0.552,0.668,25,4.735808203556403e-5,Fast
TRADMQP128F428AFF0,Uptempo Venomous Poison,The Hives,1997,Rock,0.986,0.553,0.7695000000000001,230,4.35694354727189e-4,Fast
TRADMRG128F932C34E,Yesterdays,Guns N' Roses,2004,Metal,0.86,0.495,0.6775,11,2.083755609564817e-5,Fast
TRADMWC12903CE3F45,Desperation,Miranda Lambert,2007,country,0.589,0.394,0.4915,7,1.3260262969957928e-5,Medium
TRADNEH12903D02432,Lost Soul,Elis,2004,Metal,0.909,0.243,0.5760000000000001,43,8.145590110117012e-5,Fast
TRADNHW128F14767E8,Kevin Is Gay,Giant Drag,2005,Rock,0.788,0.165,0.47650000000000003,157,2.9740875518334206e-4,Fast
TRADNNN12903CDCF3C,Twilight,Elliott Smith,2010,Rock,0.421,0.459,0.44,1,1.894323281422561e-6,Fast
TRADNPB128F423AEE7,Tetrispack,Modeselektor,2005,Electronic,0.788,0.662,0.7250000000000001,1030,0.0019511529798652378,Medium
TRADNVM12903CE790C,Bodies,Drowning Pool,2001,Folk,0.927,0.616,0.7715000000000001,80,1.5154586251380487e-4,Fast
TRADNZP12903CE6AAE,The Neden Game,Insane Clown Posse,2007,other,0.805,0.678,0.7415,2077,0.003934509455514659,Fast
TRADOWZ128E0781EB1,Philosophy,Ben Folds Five,2006,Rock,0.929,0.486,0.7075,1436,0.0027202482321227977,Medium
TRADPGI128F4244096,Edenbeast,My Dying Bride,1999,Metal,0.692,0.109,0.40049999999999997,21,3.9780788909873784e-5,Medium
TRADPIA128E078EE1B,Heart-Shaped Box,Nirvana,2007,Rock,0.842,0.459,0.6505,210,3.978078890987378e-4,Medium
TRADPJD12903CEA96A,Watch Out,Alex Gaudino,2008,Electronic,0.984,0.456,0.72,13,2.4626202658493293e-5,Fast
TRADPQN128F932D33E,Heads Will Roll,Yeah Yeah Yeahs,2009,Rock,0.903,0.766,0.8345,432,8.183476575745463e-4,Fast
TRADPSL128F932B9F6,Where The Boat Leaves From,Zac Brown Band,2008,country,0.796,0.817,0.8065,5540,0.010494550979080988,Medium
TRADQSY128F425BB59,One Gun,Lamb of God,2004,Metal,0.995,0.168,0.5815,267,5.057843161398237e-4,Medium
TRADRVX128F93322BF,Bright Lights,Gary Clark Jr.,2012,Rock,0.752,0.503,0.6275,50,9.471616407112805e-5,Medium
TRADRWJ128F14A44C1,Sound Off,Trapt,2010,Jazz & Soul,0.971,0.344,0.6575,38,7.198428469405732e-5,Fast
TRADSKD128E0792344,Fisticuffs,Primus,1998,Rock,0.54,0.716,0.628,644,0.0012199441932361293,Fast
TRADSQZ128F42707D7,Suicidal Dream,Silverchair,1995,Rock,0.698,0.404,0.5509999999999999,533,0.001009674308998225,Medium
TRADTGP128F1497D8C,Cripple and the Starfish,Antony and the Johnsons,2012,Rock,0.184,0.0585,0.12125,1137,0.0021538455709774517,Medium
TRADTRT128F425A506,Stolen Documents,The Future Sound of London,2002,Electronic,0.709,0.548,0.6285000000000001,38,7.198428469405732e-5,Fast
TRADUMU128F427819F,Put Your Hands Up,Benny Benassi,2004,Rock,0.917,0.846,0.8815,168,3.1824631127899027e-4,Fast
TRADUSR128F92F9570,Shakedown,London Elektricity,2008,Rock,0.956,0.682,0.819,72,1.363912762624244e-4,Fast
TRADVXC128F145936A,The Radio,Ayria,2003,Rock,0.938,0.349,0.6435,104,1.9700962126794635e-4,Medium
TRADVXQ128F42AD6B3,The Cage,Travis,2003,Rock,0.541,0.308,0.4245,17,3.220349578418354e-5,Medium
TRADVZX128F426BF79,Sun Giant,Fleet Foxes,2008,Rock,0.0626,0.13,0.0963,4755,0.009007507203164278,Fast
TRADWCP128F930AB94,Vampolka,The Devin Townsend Band,2006,Metal,0.633,0.693,0.663,657,0.0012445703958946226,Fast
TRADWEG128F427A518,Musica Universalis,Mike Oldfield,2008,other,0.153,0.0665,0.10975,85,1.610174789209177e-4,Medium
TRADWVW12903CF4303,You Shouldn't Be Alive,Ion Dissonance,2007,Metal,0.94,0.247,0.5934999999999999,48,9.092751750828292e-5,Medium
TRADXXG128F424D807,Awaiting The Autopsy,Annotations of an Autopsy,2007,other,0.261,0.54,0.4005,35,6.630131484978963e-5,Slow
TRADYHW128F423A2AA,Ladykiller,Maroon 5,2012,Metal,0.618,0.769,0.6935,11,2.083755609564817e-5,Medium
TRADYXQ128F14655F1,Modern Crusaders,Enigma,2001,other,0.939,0.327,0.633,827,0.0015666053537364579,Medium
TRADZQV128F14A5760,The Loco-Motion,Grand Funk Railroad,2011,Rock,0.858,0.222,0.54,2286,0.004330423021331974,Fast
TRADZXK128F429DB92,Show You How,The Killers,2007,Rock,0.573,0.446,0.5095,2570,0.004868410833255982,Fast
TRAEAJU128F145A202,Melancholia,Tribulation,2016,Metal,0.971,0.199,0.585,3,5.682969844267683e-6,Fast
TRAEASY128F148247C,Tel que tu es,Charlotte Gainsbourg,2006,Pop,0.359,0.435,0.397,762,0.0014434743404439915,Medium
TRAEBCS128E0782FC6,The Girl From Back Then,Kings of Convenience,2001,Rock,0.208,0.48,0.344,738,0.00139801058168985,Fast
TRAEBDE128F934EF2A,Overdraft,deadmau5,2006,Electronic,0.906,0.874,0.89,7,1.3260262969957928e-5,Fast
TRAEBHW12903CE6A74,Falling Over Me,Demi Lovato,2009,Pop,0.79,0.719,0.7545,656,0.0012426760726132,Medium
TRAEBPG128F14AA0DA,Jambalaya (On The Bayou),Hank Williams,2009,country,0.293,0.911,0.602,7,1.3260262969957928e-5,Fast
TRAEBSY128E07873C0,Mistadobalina,Del Tha Funkee Homosapien,2013,Hip hop,0.81,0.617,0.7135,2133,0.004040591559274323,Medium
TRAECFB128F421CD29,Lobodomy,Children of Bodom,2008,Metal,0.966,0.225,0.5955,910,0.0017238341860945305,Medium
TRAECHJ12903CC36DA,Next Girl,The Black Keys,2010,Rock,0.702,0.239,0.4705,16124,0.030544068589657372,Medium
TRAECPB128F42B7855,Suffer,Staind,2001,Metal,0.936,0.319,0.6275000000000001,11,2.083755609564817e-5,Fast
TRAEDPY128F4291180,Torquemada,Pig Destroyer,2000,Metal,0.996,0.0688,0.5324,3,5.682969844267683e-6,Medium
TRAEEAH128F4254645,She Loves Me Not,Papa Roach,2002,Metal,0.961,0.378,0.6695,4,7.577293125690244e-6,Medium
TRAEEJZ128F92E0A47,Getting Down,The Kills,2008,Rock,0.548,0.785,0.6665000000000001,1056,0.0020004053851822245,Slow
TRAEENA128E0794CF3,Planned Obsolescence,Gojira,2012,Metal,0.899,0.0772,0.48810000000000003,7,1.3260262969957928e-5,Fast
TRAEESD12903CE28FC,Shake It Out,Manchester Orchestra,2009,Rock,0.877,0.262,0.5695,148,2.80359845650539e-4,Fast
TRAEETR12903CFF299,Halls Of Shadowheart,Kivimetsän Druidi,2008,Rock,0.972,0.373,0.6725,9,1.704890953280305e-5,Medium
TRAEEUU128F930BB29,The Ravens,Bathory,1996,Metal,0.251,0.484,0.3675,57,1.0797642704108598e-4,Fast
TRAEEVD12903CC4D29,Saturday Saviour,Failure,1996,Rock,0.58,0.142,0.361,173,3.2771792768610306e-4,Fast
TRAEFFE128EF346687,Anyway You Choose To Give It (Boy 8 Bit Remix),The Black Ghosts,2009,Electronic,0.769,0.315,0.542,71,1.3449695298100185e-4,Fast
TRAEFPJ12903CFF2A0,The Tyrant,Kivimetsän Druidi,2008,Rock,0.974,0.474,0.724,15,2.8414849221338415e-5,Fast
TRAEFTT128F1496B42,Heads,Dälek,2002,Jazz & Soul,0.972,0.335,0.6535,181,3.4287251393748353e-4,Slow
TRAEGBE128F4284973,Happy Valentine's Day,OutKast,2003,Hip hop,0.912,0.718,0.815,477,9.035922052385617e-4,Fast
TRAEGLM12903CE5A60,Be With,Koushik,2005,Electronic,0.553,0.571,0.562,78,1.4775721595095977e-4,Medium
TRAEGXU128F9304D31,Camera Talk,Local Natives,2009,Rock,0.96,0.909,0.9345,4725,0.0089506775047216,Fast
TRAEHCZ12903CDF88F,Blood Drive,Municipal Waste,2005,Rock,0.977,0.493,0.735,13,2.4626202658493293e-5,Medium
TRAEHEI128E07844B9,Never Be Alone,Shawn Mendes,2015,Rock,0.466,0.308,0.387,191,3.6181574675170917e-4,Fast
TRAEHNA128F423786C,Perca peso,Móveis Coloniais de Acaju,2005,Rock,0.882,0.481,0.6815,361,6.838507045935445e-4,Fast
TRAEHXB128F422EF3E,Blackwater Park,Opeth,2001,Metal,0.857,0.132,0.4945,756,0.001432108400755456,Slow
TRAEHXP128F4272AAF,Let's Get Married,Jagged Edge,2013,Jazz & Soul,0.627,0.891,0.759,3337,0.006321356790107086,Medium
TRAEIGQ128F42ABADD,Gloryhole,TR/ST,2012,Metal,0.896,0.831,0.8634999999999999,5,9.471616407112804e-6,Fast
TRAEIQO128E0782822,Blue Flower,Mazzy Star,1990,Rock,0.556,0.484,0.52,497,9.414786708670128e-4,Medium
TRAEIXA128F9320680,Self Portraits Of The Instincts,The Human Abstract,2006,Metal,0.971,0.162,0.5665,227,4.300113848829213e-4,Medium
TRAEIYA128F4241910,War Of Man,Neil Young,1992,Rock,0.282,0.585,0.4335,40,7.577293125690244e-5,Medium
TRAEJXI128F4291A83,Grad,Baroness,2007,Metal,0.449,0.105,0.277,544,0.0010305118650938733,Medium
TRAEJYW128E07908D5,Move On Up,Curtis Mayfield,2016,Reggae,0.966,0.92,0.9430000000000001,3,5.682969844267683e-6,Fast
TRAELQO128F42AC767,Something To Be Proud Of,Montgomery Gentry,2014,country,0.706,0.609,0.6575,160,3.0309172502760974e-4,Medium
TRAELUY128F93147BA,Chitlins Con Carne,Kenny Burrell,2012,Jazz & Soul,0.312,0.846,0.579,758,0.0014358970473183012,Fast
TRAEMBJ12903CCC14A,Ei fane svart,Cor Scorpii,2010,Metal,0.877,0.0893,0.48315,36,6.81956381312122e-5,Medium
TRAEMTK12903CA834A,Grey Oceans,CocoRosie,2010,Rock,0.153,0.157,0.155,620,0.0011744804344819878,Slow
TRAENGN128F426685B,Fannin Street,Tom Waits,2010,Rock,0.225,0.175,0.2,59,1.117650736039311e-4,Medium
TRAEOFB12903CB7900,Exogenesis: Symphony Part 1 [Overture],Muse,2009,Rock,0.474,0.047,0.2605,1347,0.0025516534600761895,Fast
TRAEOHW128F42A52D9,Unguided,The New Pornographers,2007,Rock,0.771,0.245,0.508,2017,0.0038208500586293056,Fast
TRAEOMS128F4262357,My Heart Is Yearning,NOFX,1994,Rock,0.503,0.908,0.7055,748,0.0014169538145040756,Fast
TRAEPQE128F9353909,The Equalizer,Junior Boys,2006,Electronic,0.491,0.538,0.5145,7,1.3260262969957928e-5,Fast
TRAEPZJ12903CB00C4,Fuel the Fire,Unearth,2001,Metal,0.927,0.277,0.6020000000000001,24,4.546375875414146e-5,Medium
TRAEQFU128F426241C,Revolution,The Beatles,2008,Rock,0.727,0.934,0.8305,3,5.682969844267683e-6,Medium
TRAEQSV128F4260CA9,Nixon,Tiger Lou,2005,Rock,0.762,0.9,0.831,361,6.838507045935445e-4,Fast
TRAEQWN128F934AF32,Burn In Hell,Dimmu Borgir,2001,Metal,0.978,0.434,0.706,258,4.887354066070207e-4,Medium
TRAERGO128F932BEAB,Black Plant,The Last Shadow Puppets,2008,Rock,0.866,0.365,0.6154999999999999,662,0.0012540420123017353,Fast
TRAESNR128F428DAC9,The Life,Alicia Keys,2001,Rock,0.743,0.661,0.702,10,1.894323281422561e-5,Medium
TRAESNX12903CBFCB7,Kiss the Girl,Ashley Tisdale,2007,Pop,0.804,0.416,0.61,6,1.1365939688535365e-5,Fast
TRAESON128F93237D1,Rascuache,At the Drive-In,1999,Rock,0.659,0.37,0.5145,373,7.065825839706152e-4,Medium
TRAETAX128F14910FF,Oualalaradime,Zebda,1998,Reggae,0.824,0.584,0.704,53,1.0039913391539574e-4,Medium
TRAETLW128F92C44F3,Ingenting,Kent,2007,Rock,0.825,0.463,0.644,11,2.083755609564817e-5,Fast
TRAETNE128F92F334E,No Shame,5 Seconds of Summer,2020,other,0.807,0.48,0.6435,1,1.894323281422561e-6,Medium
TRAETTV12903CBBD09,Voodoo Chile Blues,Jimi Hendrix,1994,Jazz & Soul,0.587,0.412,0.49949999999999994,1769,0.0033510578848365102,Fast
TRAETUG12903CB53D8,The Brazilian Hipster,Fort Knox Five,2007,Electronic,0.67,0.709,0.6895,8,1.5154586251380489e-5,Medium
TRAETZJ128F422B208,When I Am You,Panzer AG,2006,Electronic,0.954,0.333,0.6435,77,1.458628926695372e-4,Medium
TRAEUAE128F933AE38,Kozmic Blues,Janis Joplin,1993,Rock,0.529,0.485,0.507,13,2.4626202658493293e-5,Fast
TRAEUFF128F424EAAF,I've Underestimated My Charm (Again),Black Kids,2008,Rock,0.968,0.689,0.8285,918,0.001738988772345911,Fast
TRAEUIW12903D018F0,You And Your Heart,Jack Johnson,2010,Rock,0.552,0.825,0.6885,16365,0.031000600500480213,Medium
TRAEUJB128F427B76F,Can You Feel It?,The Apples in Stereo,2007,Rock,0.9,0.388,0.644,1,1.894323281422561e-6,Fast
TRAEVFE128F92EC033,Sellout,Chelsea Grin,2014,Metal,0.951,0.244,0.5974999999999999,33,6.251266828694451e-5,Medium
TRAEVJD128F42622A3,Your Redneck Past,Ben Folds Five,1999,Rock,0.839,0.947,0.893,276,5.228332256726269e-4,Medium
TRAEVJO128F14732C0,It's a Fine Day,Opus III,2014,Electronic,0.955,0.285,0.62,475,8.998035586757165e-4,Fast
TRAEVLC128F9306C77,One Hour Empire,Broadcast,2006,Electronic,0.99,0.0469,0.51845,18,3.40978190656061e-5,Slow
TRAEVPJ128F1477009,Tara,Absu,2008,Metal,0.00201,0.0231,0.012555,83,1.5722883235807256e-4,Fast
TRAEVRN128F92FAA81,Saints,The Breeders,1993,Jazz & Soul,0.655,0.831,0.743,14,2.6520525939915856e-5,Medium
TRAEVYD128F4242083,Worker Bees,Billy Talent,2006,Rock,0.95,0.486,0.718,9,1.704890953280305e-5,Medium
TRAEWKC128F9325FA4,Born to Die,Lana Del Rey,2014,Rock,0.634,0.423,0.5285,32,6.0618345005521955e-5,Fast
TRAEWSO128F147A2B4,Charge,Elbow,2014,Rock,0.537,0.362,0.4495,149,2.822541689319616e-4,Medium
TRAEWVG128F428AC7F,X-Static,Foo Fighters,1995,Rock,0.868,0.183,0.5255,2305,0.004366415163679003,Medium
TRAEYSG128F92DF5E7,The Difference,The Wallflowers,2009,Rock,0.906,0.572,0.739,301,5.701913077081909e-4,Fast
TRAEYWB128F148EBD0,Luca,Brand New,2006,Rock,0.668,0.183,0.4255,2859,0.0054158702615871015,Fast
TRAEZFA128F931798A,Love Me Tender,Elvis Presley,2012,Rock,0.133,0.217,0.175,10,1.894323281422561e-5,Slow
TRAEZOD128F934AEFA,Violent Crimes,Kanye West,2018,Metal,0.417,0.04,0.22849999999999998,14,2.6520525939915856e-5,Medium
TRAFABO128F933DE53,Grottans Barn,Finntroll,2004,Metal,0.921,0.699,0.81,171,3.2392928112325795e-4,Fast
TRAFAHQ128EF35F4DF,Sweet Thursday,Matt Costa,2006,Rock,0.628,0.481,0.5545,3,5.682969844267683e-6,Fast
TRAFAJC128E078888B,This Lullaby,Queens of the Stone Age,2005,Rock,0.195,0.594,0.39449999999999996,2752,0.005213177670474888,Fast
TRAFBEY128F429B11A,Devil's Advocate,Upon a Burning Body,2010,Rock,0.972,0.27,0.621,3,5.682969844267683e-6,Fast
TRAFBIE12903CC915D,Forgive,Burial,2006,Electronic,0.336,0.0538,0.19490000000000002,4,7.577293125690244e-6,Medium
TRAFBLS12903CB870F,Be Thankful for What You've Got,Massive Attack,1998,Hip hop,0.657,0.782,0.7195,515,9.755764899326189e-4,Medium
TRAFBVU128F426B3F6,The Fundamental Alienation,Dimmu Borgir,2007,Metal,0.947,0.0627,0.50485,205,3.88336272691625e-4,Medium
TRAFCKF12903CF42FF,The Surge,Ion Dissonance,2007,Metal,0.948,0.178,0.563,61,1.1555372016677623e-4,Medium
TRAFCML128F428CBFA,Crap Cannon,Agoraphobic Nosebleed,2002,Metal,0.997,0.14,0.5685,15,2.8414849221338415e-5,Medium
TRAFCOT128F93008E7,Mulata,Mala,2012,Electronic,0.792,0.843,0.8175,5,9.471616407112804e-6,Fast
TRAFDSB12903CB53DB,Clive the Runner,Bobby Hughes Combination,2004,Electronic,0.892,0.951,0.9215,15,2.8414849221338415e-5,Fast
TRAFDXG128F4255282,After Dark,Le Tigre,2005,Rock,0.929,0.525,0.7270000000000001,4,7.577293125690244e-6,Fast
TRAFDYA128F9329391,Lullaby of Birdland,Sarah Vaughan,2012,other,0.482,0.869,0.6755,3,5.682969844267683e-6,Fast
TRAFENJ128F427738F,Dime Western,Screaming Trees,1991,Rock,0.862,0.519,0.6905,35,6.630131484978963e-5,Medium
TRAFEPZ128F42902A8,Hljómalind,Sigur Rós,2007,Rock,0.632,0.179,0.40549999999999997,1964,0.0037204509247139098,Slow
TRAFERA12903CB8AC8,Pjanoo (High Contrast Remix),Eric Prydz,2008,Electronic,0.847,0.351,0.599,1107,0.002097015872534775,Fast
TRAFFJV128F92D6FB5,How 'Bout You,Eric Church,2013,Rock,0.879,0.754,0.8165,50,9.471616407112805e-5,Fast
TRAFGUI128F93298D9,Big City Life,Mattafix,2005,Rock,0.713,0.756,0.7344999999999999,82,1.5533450907665e-4,Fast
TRAFHBM128F92EE7B0,Pariah,Lamb of God,2000,Metal,0.858,0.441,0.6495,5,9.471616407112804e-6,Medium
TRAFHLQ128F429870B,Artificial Life,Operation Ivy,2007,Rock,0.927,0.909,0.918,1129,0.0021386909847260715,Medium
TRAFHRS128F14599C0,Secret Smile,Semisonic,2010,Rock,0.52,0.54,0.53,5963,0.011295849727122732,Medium
TRAFIHX12903CF10CE,Icon Dreams,Borknagar,2000,Metal,0.863,0.192,0.5275,7,1.3260262969957928e-5,Fast
TRAFIKW128F934B7E8,Nothing To Prove,H2O,2008,Metal,0.966,0.518,0.742,2,3.788646562845122e-6,Fast
TRAFIXY12903CE9A70,Bottom of the World,Tom Waits,2006,Rock,0.446,0.408,0.427,163,3.087746948718774e-4,Medium
TRAFIYO128F92EBFEB,Deathcard,Underneath the Gun,2009,other,0.793,0.0443,0.41865,47,8.903319422686037e-5,Medium
TRAFJJE128F4243461,Desperado,Eagles,1994,Rock,0.381,0.221,0.301,7,1.3260262969957928e-5,Medium
TRAFJRQ128F92FCE02,The Secret's In The Telling,Dashboard Confessional,2006,Rock,0.758,0.364,0.5609999999999999,709,0.0013430752065285957,Fast
TRAFKQX128F1459C39,I Am A Man Of Constant Sorrow,The Soggy Bottom Boys,2013,Folk,0.62,0.93,0.775,161,3.049860483090323e-4,Fast
TRAFLIY128F9337972,Pollution,Limp Bizkit,1997,Metal,0.958,0.413,0.6855,37,7.008996141263475e-5,Medium
TRAFLMU128F4274A4D,I Don't Wanna Talk About It,Indigo Girls,2007,Hip hop,0.491,0.476,0.4835,5,9.471616407112804e-6,Medium
TRAFLVL128F4281CFE,Ready To Die,Andrew W.K.,2001,Rock,0.875,0.824,0.8494999999999999,277,5.247275489540494e-4,Fast
TRAFMBS128F423B54E,On Your Own,Blur,2000,Jazz & Soul,0.817,0.605,0.711,100,1.894323281422561e-4,Medium
TRAFMGH128C719646F,On the Grind,P.O.D.,2006,Metal,0.819,0.624,0.7215,952,0.0018033957639142781,Medium
TRAFMQW128F4240CDE,Thomas,A Perfect Circle,2000,Electronic,0.582,0.145,0.3635,164,3.106690181533e-4,Fast
TRAFPAY128F146B23B,A Visit From Drum,Liars,2006,Rock,0.835,0.652,0.7435,38,7.198428469405732e-5,Fast
TRAFPRK128F42948CF,Sneak Preview,ASD,2004,Hip hop,0.926,0.55,0.738,225,4.262227383200762e-4,Medium
TRAFPTW128F934ADED,Shine,Years & Years,2016,Electronic,0.712,0.494,0.603,6,1.1365939688535365e-5,Medium
TRAFQBC12903CF5E44,Better Living Through Chemistry,Queens of the Stone Age,2000,Rock,0.796,0.449,0.6225,35,6.630131484978963e-5,Medium
TRAFQGN128F425FB8B,Rivers Of Babylon,Sublime,2005,Reggae,0.403,0.751,0.577,426,8.06981717886011e-4,Medium
TRAFQQU128F427AF9B,Ach Who,Caribou,2006,Electronic,0.737,0.124,0.4305,962,0.0018223389967285037,Fast
TRAFQXD128E0793E82,Grease Paint And Monkey Brains,White Zombie,2008,Metal,0.926,0.536,0.7310000000000001,564,0.0010683983307223244,Fast
TRAFRZC128F424D80A,3 Minutes,Benga,2008,Rock,0.578,0.579,0.5785,342,6.478585622465159e-4,Fast
TRAFSKQ128F4242F26,Lacrimosa,Regina Spektor,2004,Metal,0.236,0.322,0.279,10,1.894323281422561e-5,Slow
TRAFSPE128F4292885,200 Bars,Spiritualized,1992,Rock,0.383,0.261,0.322,3,5.682969844267683e-6,Medium
TRAFUNV128F92CFEB2,MIA,Chevelle,1999,Folk,0.913,0.108,0.5105000000000001,27460,0.05201811730786352,Medium
TRAFVFJ128F421F568,Devoted,Lacuna Coil,2006,Metal,0.824,0.27,0.5469999999999999,1,1.894323281422561e-6,Fast
TRAFVYM128F425849F,Don't Tread on Me,Metallica,1991,Metal,0.835,0.689,0.762,1,1.894323281422561e-6,Medium
TRAFVZM128F932181C,Love Of A Woman,Travis Tritt,2010,country,0.586,0.385,0.4855,26,4.9252405316986587e-5,Slow
TRAFWBL128F146C6B2,Clouds Up,Air,2006,Electronic,0.409,0.26,0.3345,988,0.0018715914020454904,Fast
TRAFWEV128F428D391,Alpha Beta Parking Lot,Cake,1998,Rock,0.651,0.853,0.752,1316,0.0024929294383520904,Medium
